"MBACWiFi-G"	"PARADA_2.4G"	"test"	x position	y position
37.87806757100344	55.632236902959036	71.58620689655173	0	0
37.881452026036314	55.61841313936344	71.58620689655173	0	0
37.87998599900281	55.62170866607149	71.58620689655173	0	0
37.88200301537134	55.627567949687126	71.58620689655173	0	0
37.88396477376011	55.621892133768796	71.58620689655173	0	0
37.88221575019458	55.621435254664895	71.58620689655173	0	0
37.87825998137686	55.62015916394856	71.58620689655173	0	0
37.89050727134081	55.627469682546476	71.58620689655173	0	0
37.890327867669484	55.62327543327417	71.58620689655173	0	0
37.899737446117996	55.61963881852251	71.58620689655173	0	0
37.89607042643684	55.631423121936095	71.58620689655173	0	0
37.881584472031406	55.622244212465006	71.58620689655173	0	0
37.89528921912651	55.62781042178545	71.58620689655173	0	0
37.89376631835366	55.623938623781285	71.58620689655173	0	0
37.89281439739645	55.6265928451198	71.58620689655173	0	0
37.879652684322224	55.62790722670247	71.58620689655173	0	0
37.89112460014314	55.628258082623994	71.58620689655173	0	0
37.88483093140529	55.621539659365745	71.58620689655173	0	0
37.89112527579843	55.625648406920284	71.58620689655173	0	0
37.890199233591375	55.62351369018226	71.58620689655173	0	0
37.87537217271538	55.622484143942906	71.58620689655173	0	0
37.87856228858191	55.63124829150501	71.58620689655173	0	0
37.88851882693455	55.628406143652036	71.58620689655173	0	0
37.88055009468071	55.6217177896819	71.58620689655173	0	0
37.882452858077485	55.639419451009644	71.58620689655173	0	0
37.887860070377236	55.621717295904055	71.58620689655173	0	0
37.88503109059073	55.63185688896054	71.58620689655173	0	0
37.880203868625685	55.626924435821984	71.58620689655173	0	0
37.87985778831346	55.62218039613273	71.58620689655173	0	0
37.88527376797266	55.621293960375645	71.58620689655173	0	0
37.87975911286942	55.617931594561746	71.58620689655173	0	0
37.87317349555257	55.6256749350405	71.58620689655173	0	0
37.89566207883436	55.62987433390405	71.58620689655173	0	0
37.8827415938635	55.619571181992505	71.58620689655173	0	0
37.88770147833421	55.63878402856927	71.58620689655173	0	0
37.87979299116948	55.62259885651233	71.58620689655173	0	0
37.87403118591464	55.6233478677053	71.58620689655173	0	0
37.88152835000547	55.62984202657633	71.58620689655173	0	0
37.89023234602804	55.63078218050181	71.58620689655173	0	0
37.88570025552729	55.61444210042035	71.58620689655173	0	0
37.89588167302621	55.622933284633575	71.58620689655173	0	0
37.886981960830155	55.6229360499306	71.58620689655173	0	0
37.8848563312708	55.625107090614065	71.58620689655173	0	0
37.88128657047582	55.62400935601703	71.58620689655173	0	0
37.884824933555535	55.63473200189108	71.58620689655173	0	0
37.88121963533053	55.626602222535944	71.58620689655173	0	0
37.89199015711741	55.618416934672304	71.58620689655173	0	0
37.888621378362764	55.63157252275003	71.58620689655173	0	0
37.876251614613274	55.623460613164696	71.58620689655173	0	0
37.89411678540737	55.61862130109171	71.58620689655173	0	0
37.89817424465297	55.634274001892585	71.58620689655173	0	0
37.8784407097846	55.62666542064614	71.58620689655173	0	0
37.87476992835803	55.627883922306054	71.58620689655173	0	0
37.89109779113944	55.62809830235594	71.58620689655173	0	0
37.890869756931124	55.62899474946196	71.58620689655173	0	0
37.89653556186249	55.624486471403095	71.58620689655173	0	0
37.878044675167935	55.629161704385986	71.58620689655173	0	0
37.884834280722394	55.63174032342402	71.58620689655173	0	0
37.88418669601206	55.62688714284939	71.58620689655173	0	0
37.88673744339728	55.6252507215981	71.58620689655173	0	0
37.888059592280214	55.619418513955274	71.58620689655173	0	0
37.88462188160666	55.629389940783746	71.58620689655173	0	0
37.884816030418854	55.61772463637814	71.58620689655173	0	0
37.87673600017622	55.62504111881946	71.58620689655173	0	0
37.88805158295132	55.62252518231876	71.58620689655173	0	0
37.88115788894168	55.62156174028702	71.58620689655173	0	0
37.8859370994808	55.6315163573925	71.58620689655173	0	0
37.87999131189991	55.63207048093524	71.58620689655173	0	0
37.88542030784404	55.6261949103498	71.58620689655173	0	0
37.88057448954894	55.6207165015747	71.58620689655173	0	0
37.89338110924349	55.62949351663299	71.58620689655173	0	0
37.88959271618641	55.628640210178276	71.58620689655173	0	0
37.89103832056905	55.63020136244823	71.58620689655173	0	0
37.87833747791895	55.624639083849594	71.58620689655173	0	0
37.893790733132306	55.62746212643779	71.58620689655173	0	0
37.89313461646189	55.618438522840705	71.58620689655173	0	0
37.887699863254	55.62880942630787	71.58620689655173	0	0
37.88020215967634	55.62458303551597	71.58620689655173	0	0
37.89108223857633	55.62385107072013	71.58620689655173	0	0
37.8875287963562	55.625469478493315	71.58620689655173	0	0
37.881117572501886	55.61193000521242	71.58620689655173	0	0
37.88292137518415	55.630280195203234	71.58620689655173	0	0
37.893880457824025	55.61779701556499	71.58620689655173	0	0
37.49749277424795	54.54410347384322	73.76470588235294	0	1
37.49505241664528	54.54693036491247	73.76470588235294	0	1
37.49058573920641	54.55123249989955	73.76470588235294	0	1
37.50260007647759	54.546270168004376	73.76470588235294	0	1
37.505438932102656	54.5475257924175	73.76470588235294	0	1
37.500941840791086	54.5521233494142	73.76470588235294	0	1
37.494210925960715	54.54837591331673	73.76470588235294	0	1
37.49888750667698	54.55030531998096	73.76470588235294	0	1
37.50216624173109	54.5504515007201	73.76470588235294	0	1
37.49845079736893	54.555722254703355	73.76470588235294	0	1
37.50402036291094	54.55338439618744	73.76470588235294	0	1
37.49786671765229	54.550443917468264	73.76470588235294	0	1
37.50556027480901	54.55913081541308	73.76470588235294	0	1
37.49757087675705	54.55381354724481	73.76470588235294	0	1
37.50869110083893	54.54416948754321	73.76470588235294	0	1
37.50439780929741	54.55123802238946	73.76470588235294	0	1
37.50570006810004	54.55819029451067	73.76470588235294	0	1
37.503516341369306	54.5397934337001	73.76470588235294	0	1
37.50188326184428	54.544463768402515	73.76470588235294	0	1
37.499684251294184	54.54893693889843	73.76470588235294	0	1
37.506152199118766	54.54524527825551	73.76470588235294	0	1
37.49252110983205	54.54543648339421	73.76470588235294	0	1
37.5010557478427	54.551005545933045	73.76470588235294	0	1
37.5009582483821	54.55016257718811	73.76470588235294	0	1
37.5001351603522	54.54814819970353	73.76470588235294	0	1
37.505654968408216	54.556581965529716	73.76470588235294	0	1
37.507267849089466	54.54735245874494	73.76470588235294	0	1
37.508709878497854	54.556409670250524	73.76470588235294	0	1
37.494785974710524	54.5554104226425	73.76470588235294	0	1
37.49882259262817	54.563304548397	73.76470588235294	0	1
37.499151270448465	54.54439645519338	73.76470588235294	0	1
37.49773786002014	54.5389349839059	73.76470588235294	0	1
37.498209244723945	54.553227966614955	73.76470588235294	0	1
37.502677474405886	54.55486695750532	73.76470588235294	0	1
37.50475624833572	54.54421765121678	73.76470588235294	0	1
37.50017890373236	54.54212918076064	73.76470588235294	0	1
37.49712789617766	54.55767149423632	73.76470588235294	0	1
37.49947763559404	54.555090534189375	73.76470588235294	0	1
37.50118450934049	54.54650367878285	73.76470588235294	0	1
37.50831648619906	54.54248327810265	73.76470588235294	0	1
37.49992763179201	54.55362741891745	73.76470588235294	0	1
37.502349566037516	54.54560111886102	73.76470588235294	0	1
37.5020918557549	54.55155804982692	73.76470588235294	0	1
37.500579983982036	54.544044635130746	73.76470588235294	0	1
37.491976080155204	54.55248004329791	73.76470588235294	0	1
37.499319494601465	54.55753915182403	73.76470588235294	0	1
37.49712598756968	54.54898757760002	73.76470588235294	0	1
37.5043560741426	54.54314534363919	73.76470588235294	0	1
37.50082627193599	54.551703681133084	73.76470588235294	0	1
37.50650306496852	54.545092625250504	73.76470588235294	0	1
37.49324526703006	54.5442490156328	73.76470588235294	0	1
37.49603426123933	54.55237936916006	73.76470588235294	0	1
37.49917491831902	54.55129150301828	73.76470588235294	0	1
37.4946047778974	54.54318183668311	73.76470588235294	0	1
37.48882693058636	54.54936468323693	73.76470588235294	0	1
37.49929451434754	54.55225742121077	73.76470588235294	0	1
37.50431422176437	54.55107483672529	73.76470588235294	0	1
37.501624142387556	54.552184445233365	73.76470588235294	0	1
37.499378060295065	54.55282370491792	73.76470588235294	0	1
37.501706742860065	54.55137770186231	73.76470588235294	0	1
37.4948048757024	54.54732407728527	73.76470588235294	0	1
37.495520096753744	54.547129910080315	73.76470588235294	0	1
37.49404645959394	54.5458437721993	73.76470588235294	0	1
37.50133507642019	54.54463360882115	73.76470588235294	0	1
37.500927051385126	54.550926660985084	73.76470588235294	0	1
37.49355694548429	54.54694963904347	73.76470588235294	0	1
37.50240477574461	54.55809619597283	73.76470588235294	0	1
37.49688544568378	54.54970993463063	73.76470588235294	0	1
37.50436705045289	54.5370260273426	73.76470588235294	0	1
37.50183433959667	54.54793484788699	73.76470588235294	0	1
37.499172735449434	54.54470200184553	73.76470588235294	0	1
37.49870163495972	54.55530721617092	73.76470588235294	0	1
37.4951525390602	54.54553942254265	73.76470588235294	0	1
37.51305832727389	54.54759673938612	73.76470588235294	0	1
37.50901408067453	54.55157306166641	73.76470588235294	0	1
37.500637898210336	54.55330562807316	73.76470588235294	0	1
37.497290255472045	54.5446673314047	73.76470588235294	0	1
37.5061761434824	54.54825370334613	73.76470588235294	0	1
37.50615630053941	54.55466476847142	73.76470588235294	0	1
37.50546315957307	54.55491850478126	73.76470588235294	0	1
37.49632967710359	54.53921588595189	73.76470588235294	0	1
37.49360301777041	54.55726592708837	73.76470588235294	0	1
37.50309465095125	54.545817090066826	73.76470588235294	0	1
37.5015046229332	54.54847469212879	73.76470588235294	0	1
37.501015782567436	54.54719398982352	73.76470588235294	0	1
37.50543765466633	54.55314879847955	73.76470588235294	0	1
37.50742208065745	54.54214012747912	73.76470588235294	0	1
37.499412074327836	54.550563078198536	73.76470588235294	0	1
37.5093804511598	54.55043640042646	73.76470588235294	0	1
37.50080871436989	54.55123929306888	73.76470588235294	0	1
37.49802601088228	54.555297848976785	73.76470588235294	0	1
37.50326867171283	54.54091684591754	73.76470588235294	0	1
37.50539410806102	54.54234132875301	73.76470588235294	0	1
37.50898306262025	54.53909059005953	73.76470588235294	0	1
37.49455671605407	54.552987642877675	73.76470588235294	0	1
37.496769652972716	54.540972310557244	73.76470588235294	0	1
37.49784655527882	54.54732665930714	73.76470588235294	0	1
37.50032410059817	54.539014707313264	73.76470588235294	0	1
37.50374782014104	54.55424001823905	73.76470588235294	0	1
37.500034725537816	54.55038308798974	73.76470588235294	0	1
37.49708089085918	54.55375332549772	73.76470588235294	0	1
37.500536245966586	54.553885063648266	73.76470588235294	0	1
37.49064567048799	54.5571047076808	73.76470588235294	0	1
37.4967275033719	54.5499568962532	73.76470588235294	0	1
37.50418141156495	54.55065429561692	73.76470588235294	0	1
37.50226770656771	54.54983307958914	73.76470588235294	0	1
37.49380645489863	54.55610891539349	73.76470588235294	0	1
37.505492761591924	54.55202875327237	73.76470588235294	0	1
37.50019428113165	54.54010724310142	73.76470588235294	0	1
37.49956876385341	54.5505059315188	73.76470588235294	0	1
37.50132665446286	54.556852467886124	73.76470588235294	0	1
37.49345351467458	54.54934425748324	73.76470588235294	0	1
37.48657770715566	54.55041609206269	73.76470588235294	0	1
37.50251942455117	54.552344367646604	73.76470588235294	0	1
37.49376497453	54.5552260379329	73.76470588235294	0	1
37.50839922973656	54.54733532205138	73.76470588235294	0	1
37.49615069189473	54.54710415866053	73.76470588235294	0	1
37.49791231870964	54.546638450532214	73.76470588235294	0	1
37.48878400969879	54.55771133495653	73.76470588235294	0	1
37.5012020652118	54.555840363144455	73.76470588235294	0	1
37.496640373588285	54.549786960170955	73.76470588235294	0	1
37.500581785922755	54.55598767952855	73.76470588235294	0	1
37.50492870446307	54.554027632594035	73.76470588235294	0	1
37.500636759407755	54.550616096976505	73.76470588235294	0	1
37.50290090581373	54.545773423743235	73.76470588235294	0	1
37.50228622477371	54.549194009386326	73.76470588235294	0	1
37.49557341263617	54.54430691266878	73.76470588235294	0	1
37.49166183202214	54.549523584332334	73.76470588235294	0	1
37.48358368456964	54.550455912351254	73.76470588235294	0	1
37.50915999539872	54.544782782947635	73.76470588235294	0	1
37.497634236613614	54.549783740774295	73.76470588235294	0	1
37.50866317455628	54.552658318921935	73.76470588235294	0	1
37.50215257602058	54.55287463710652	73.76470588235294	0	1
37.505471085813255	54.54141831718396	73.76470588235294	0	1
37.502976675865845	54.54872517033261	73.76470588235294	0	1
37.504354680924955	54.55444533794624	73.76470588235294	0	1
37.499066110391794	54.5598140709928	73.76470588235294	0	1
37.51036368440967	54.54443144498573	73.76470588235294	0	1
37.51079648017612	54.5469743173448	73.76470588235294	0	1
37.503404659203504	54.55203412457563	73.76470588235294	0	1
37.49870268700569	54.54848899268832	73.76470588235294	0	1
37.4948207048423	54.55594598202557	73.76470588235294	0	1
37.506022796227946	54.55979816453043	73.76470588235294	0	1
37.50109022978892	54.54061811686483	73.76470588235294	0	1
37.49814616670314	54.545176995592016	73.76470588235294	0	1
37.503704422059485	54.54454726340559	73.76470588235294	0	1
37.50950147405537	54.54614328922296	73.76470588235294	0	1
37.49847049347509	54.55176484820242	73.76470588235294	0	1
37.506991104392505	54.54900475485378	73.76470588235294	0	1
37.502127802422706	54.549907149696814	73.76470588235294	0	1
37.50164507420993	54.548955462871206	73.76470588235294	0	1
37.497951614941165	54.55636757577571	73.76470588235294	0	1
37.507206041770715	54.544379382160976	73.76470588235294	0	1
37.495736054282126	54.54720801127305	73.76470588235294	0	1
37.49506038673578	54.54422833924488	73.76470588235294	0	1
37.49780480266188	54.538793289315294	73.76470588235294	0	1
37.50131877277002	54.545640967982145	73.76470588235294	0	1
37.496546826799694	54.5558814840951	73.76470588235294	0	1
37.49096651324293	54.54455786012099	73.76470588235294	0	1
37.50432732161514	54.54836335330618	73.76470588235294	0	1
37.500820766207134	54.5527653521194	73.76470588235294	0	1
37.5053613623188	54.55026962959519	73.76470588235294	0	1
37.49049823417815	54.552837653489675	73.76470588235294	0	1
37.491074288935664	54.560998121132116	73.76470588235294	0	1
37.49638848545247	54.55683228979225	73.76470588235294	0	1
37.49982927056822	54.548163291052155	73.76470588235294	0	1
37.50273865874584	54.53865027518721	73.76470588235294	0	1
37.50338965044719	54.55175287153133	73.76470588235294	0	1
37.496436486226195	54.54315922440879	73.76470588235294	0	1
37.50032088781655	54.551002257149975	73.76470588235294	0	1
37.506469223855746	54.549696125754885	73.76470588235294	0	1
37.49942919913083	54.55140315500711	73.76470588235294	0	1
37.49783057633223	54.559916920902445	73.76470588235294	0	1
37.49549940183435	54.5493258270977	73.76470588235294	0	1
37.50126267812252	54.54021342495985	73.76470588235294	0	1
37.50076901925908	54.540447254078536	73.76470588235294	0	1
37.49837558638086	54.54277454221945	73.76470588235294	0	1
37.495996241652456	54.546193289429105	73.76470588235294	0	1
37.50046383266661	54.54363224866636	73.76470588235294	0	1
37.49859771499327	54.544383852733795	73.76470588235294	0	1
41.74043230571899	57.0034090922169	69.57142857142857	0	2
41.73173729752026	57.00268326190527	69.57142857142857	0	2
41.74201199374792	57.00264723441131	69.57142857142857	0	2
41.72680361502819	56.99083643623799	69.57142857142857	0	2
41.73416395883341	57.00171114548809	69.57142857142857	0	2
41.73949742035262	57.003785287348215	69.57142857142857	0	2
41.736031982387416	56.99412414680363	69.57142857142857	0	2
41.73541724797555	57.000915666653256	69.57142857142857	0	2
41.73756537392414	57.01007297635536	69.57142857142857	0	2
41.72901540893306	56.99231172312423	69.57142857142857	0	2
41.7383015728187	57.002789341305686	69.57142857142857	0	2
41.726469165541175	56.999579044701434	69.57142857142857	0	2
41.73231303328356	57.0012484320906	69.57142857142857	0	2
41.73119627376421	56.999888456254936	69.57142857142857	0	2
41.732289628206	57.00406653634356	69.57142857142857	0	2
41.73225468101225	56.9958783495906	69.57142857142857	0	2
41.73151619970361	56.99538309637325	69.57142857142857	0	2
41.7314211753739	56.998009384825544	69.57142857142857	0	2
41.73275826629744	57.005313971040536	69.57142857142857	0	2
41.73104492821906	56.99845777437467	69.57142857142857	0	2
41.726349243339705	56.99883539888905	69.57142857142857	0	2
41.7399487303951	57.00580818142198	69.57142857142857	0	2
41.741212475040456	56.99545391902826	69.57142857142857	0	2
41.72675277769338	56.99627738296263	69.57142857142857	0	2
41.72047472821986	57.0053926289012	69.57142857142857	0	2
41.7319051908661	56.99750841169715	69.57142857142857	0	2
41.732634780569356	56.99498148827276	69.57142857142857	0	2
41.74335678580329	56.997418899283495	69.57142857142857	0	2
41.73319243996547	56.99858882817426	69.57142857142857	0	2
41.722487461939274	56.99782658167412	69.57142857142857	0	2
41.73350085421984	57.00267044396638	69.57142857142857	0	2
41.74735836569799	56.994767787092215	69.57142857142857	0	2
41.735746777298644	56.99917215523503	69.57142857142857	0	2
41.725005590679224	56.99781062860365	69.57142857142857	0	2
41.73173463903622	56.99702033054596	69.57142857142857	0	2
41.73241895175059	56.996726853217346	69.57142857142857	0	2
41.73154270393723	57.003549701182386	69.57142857142857	0	2
41.738204720096284	57.01226144398503	69.57142857142857	0	2
41.72335441213043	57.001917676884425	69.57142857142857	0	2
41.730651527276535	56.99887012679855	69.57142857142857	0	2
41.728997070377005	57.013016218479315	69.57142857142857	0	2
41.73346802079151	56.99589007703287	69.57142857142857	0	2
41.7264726755175	57.005915973997446	69.57142857142857	0	2
41.735569041119405	57.0003164339125	69.57142857142857	0	2
41.73330497590804	57.00504892669112	69.57142857142857	0	2
41.73987755831939	56.99415235217547	69.57142857142857	0	2
41.741234702723325	57.00287579889251	69.57142857142857	0	2
41.73439580385479	56.996321830081406	69.57142857142857	0	2
41.74413826690882	57.00118386260859	69.57142857142857	0	2
41.72855598704098	57.000349685774545	69.57142857142857	0	2
41.72720241224193	57.00520262460356	69.57142857142857	0	2
41.71993869433463	57.00064542569103	69.57142857142857	0	2
41.73921693715483	57.00080670849262	69.57142857142857	0	2
41.724286095375966	57.002361873416454	69.57142857142857	0	2
41.73497995066239	56.99220581266085	69.57142857142857	0	2
41.73312684235757	56.999228057260936	69.57142857142857	0	2
41.72716241479775	57.00757538510084	69.57142857142857	0	2
41.739946414390445	57.0080073678104	69.57142857142857	0	2
41.73672049069602	57.00388927128448	69.57142857142857	0	2
41.73721183761845	57.000726092666504	69.57142857142857	0	2
41.73502820863159	56.998754599788754	69.57142857142857	0	2
41.73554855238998	56.99861691593666	69.57142857142857	0	2
41.734365596976964	57.00609729924956	69.57142857142857	0	2
41.73167280101355	57.00747493724453	69.57142857142857	0	2
41.727993083733075	57.00192356283663	69.57142857142857	0	2
41.730195104955484	56.99661176005634	69.57142857142857	0	2
41.73592709924016	57.00700144902206	69.57142857142857	0	2
41.730529224689526	56.99617365707449	69.57142857142857	0	2
41.72711321596528	56.99632102221385	69.57142857142857	0	2
41.74429680008683	56.99858327100258	69.57142857142857	0	2
41.72322645091538	57.00127482870688	69.57142857142857	0	2
41.732229308079496	56.99629374461577	69.57142857142857	0	2
41.73818617961877	56.99458372211418	69.57142857142857	0	2
41.74032338909305	57.00214458056111	69.57142857142857	0	2
41.71656385153008	57.00933864289952	69.57142857142857	0	2
41.73381544902758	57.0008114833788	69.57142857142857	0	2
41.723479651740504	57.00390809316286	69.57142857142857	0	2
41.73734631485942	57.00318369924718	69.57142857142857	0	2
41.739590517620094	56.99907209284299	69.57142857142857	0	2
41.73175942495574	57.00543614302695	69.57142857142857	0	2
41.74243171061486	56.99797553761818	69.57142857142857	0	2
41.73250969365634	57.00507967735941	69.57142857142857	0	2
41.728720247937	57.0013083808139	69.57142857142857	0	2
41.726201877079134	57.00995962946051	69.57142857142857	0	2
41.739804870893096	56.99403373165665	69.57142857142857	0	2
41.73414249963367	56.991662840284974	69.57142857142857	0	2
41.722014546263715	56.99823702053083	69.57142857142857	0	2
41.7365365416741	56.99846051212923	69.57142857142857	0	2
41.73214215443898	56.99827557899463	69.57142857142857	0	2
41.73561619791524	56.99562159244006	69.57142857142857	0	2
41.73436390978638	57.00649196675773	69.57142857142857	0	2
41.737677039086385	57.00222501728937	69.57142857142857	0	2
41.73580674023738	56.997971783739416	69.57142857142857	0	2
41.73740352676679	56.99062888695266	69.57142857142857	0	2
41.735885892030964	57.0015404298992	69.57142857142857	0	2
41.72689425765981	56.99363244723127	69.57142857142857	0	2
41.73371705895676	56.99389725287156	69.57142857142857	0	2
41.72930204644926	56.99199538970274	69.57142857142857	0	2
41.73544363971839	56.997419762964796	69.57142857142857	0	2
41.727038776057235	57.00322758536511	69.57142857142857	0	2
41.73272123213977	57.00421881245879	69.57142857142857	0	2
41.73307217851122	57.00580178226579	69.57142857142857	0	2
41.73910416323611	56.99631292315487	69.57142857142857	0	2
41.736869358218705	56.996181533670445	69.57142857142857	0	2
41.740336961044356	57.006702815344475	69.57142857142857	0	2
41.730483676529005	56.99016966131336	69.57142857142857	0	2
41.73220877025856	56.99423855753652	69.57142857142857	0	2
41.739653063767676	57.00350033512535	69.57142857142857	0	2
41.732637677212715	57.003593842530414	69.57142857142857	0	2
41.74225425433766	56.99985370560465	69.57142857142857	0	2
41.735461455982744	57.00022397630495	69.57142857142857	0	2
41.730308730350465	57.003654148641544	69.57142857142857	0	2
41.73529634301269	57.00027588628312	69.57142857142857	0	2
41.73411040777993	56.99769259077398	69.57142857142857	0	2
41.730235144810344	57.00494914365712	69.57142857142857	0	2
41.736201168255555	57.00090353057912	69.57142857142857	0	2
41.73005713213483	57.00768087193971	69.57142857142857	0	2
41.72408361260374	57.00034611604154	69.57142857142857	0	2
41.73935845783886	57.00204975927962	69.57142857142857	0	2
41.74217036718923	57.004849433232465	69.57142857142857	0	2
41.72889738293675	56.993360497889675	69.57142857142857	0	2
41.73748591350967	57.00328060841388	69.57142857142857	0	2
41.73312482438127	57.006538548639334	69.57142857142857	0	2
41.73299022655281	57.002004586190004	69.57142857142857	0	2
41.73833034344583	57.000972874422004	69.57142857142857	0	2
41.735256492891544	56.99489069896663	69.57142857142857	0	2
41.737973253403446	57.00077237965732	69.57142857142857	0	2
41.73248902061083	57.00174459886122	69.57142857142857	0	2
41.73159166502796	57.000309245098414	69.57142857142857	0	2
41.73689421819884	56.99680259749587	69.57142857142857	0	2
41.73879955036579	57.00198728299746	69.57142857142857	0	2
41.729029273424096	56.99967563704841	69.57142857142857	0	2
41.73775153148104	57.00198179844937	69.57142857142857	0	2
41.73590687043405	57.00213575832173	69.57142857142857	0	2
41.74476669883475	57.00852534462512	69.57142857142857	0	2
41.73435959956047	57.00179045543406	69.57142857142857	0	2
41.7316322104627	57.00050862649844	69.57142857142857	0	2
